retrieved;author_id;username;id;created_at(utc);lang;tweet;type;likes;quotes;replies;retweets;tweetcount;followers;following;url
04/08/2022 20:18:04;512613427;DangeRussWilson;1480932574587494408;11/01/2022 16:00:14;en;RT @david_adelman: It s in the data. Supporting women + minority owned business leads to a better healthier economy for next gen. Honored t…;retweeted;0;0;0;40;12211;5669811;119;https://twitter.com/twitter/status/1480932574587494408
04/08/2022 20:18:04;512613427;DangeRussWilson;1480763733198524417;11/01/2022 04:49:19;en;Great game! Wow;op;4835;18;62;185;12211;5669811;119;https://twitter.com/twitter/status/1480763733198524417
04/08/2022 20:18:04;512613427;DangeRussWilson;1480756692472066050;11/01/2022 04:21:21;en;What a catch!;op;3434;9;56;169;12211;5669811;119;https://twitter.com/twitter/status/1480756692472066050
04/08/2022 20:18:04;512613427;DangeRussWilson;1480612164914221056;10/01/2022 18:47:03;en;Love Building with my wifey @Ciara @TheHouseofLRC https://t.co/l81mFFHwS0;quoted;670;1;16;64;12211;5669811;119;https://twitter.com/twitter/status/1480612164914221056
04/08/2022 20:18:04;512613427;DangeRussWilson;1480607230676275200;10/01/2022 18:27:26;en;RT @Taylor_Soper: .@ciara  and @DangeRussWilson s fashion house @thehouseoflrc will raise up to $50M as revenue grows https://t.co/V8sK6PEa…;retweeted;0;0;0;82;12211;5669811;119;https://twitter.com/twitter/status/1480607230676275200
04/08/2022 20:18:04;512613427;DangeRussWilson;1480591883558539266;10/01/2022 17:26:27;en;Don’t miss out!!!   Love you @AlaskaAir. Thank you for your support. https://t.co/cOb6U5SWdx;quoted;238;0;8;15;12211;5669811;119;https://twitter.com/twitter/status/1480591883558539266
04/08/2022 20:18:04;512613427;DangeRussWilson;1480405819997011976;10/01/2022 05:07:06;en;🙏🏾🙏🏾🙏🏾 @qdiggs6  Legendary Player. Legendary teammate.  Best is ahead. 💪🏾;op;7495;6;44;317;12211;5669811;119;https://twitter.com/twitter/status/1480405819997011976
04/08/2022 20:18:04;512613427;DangeRussWilson;1480392481300746245;10/01/2022 04:14:06;en;Grateful! God is good! https://t.co/IY0vyk3nBt;quoted;4642;8;78;269;12211;5669811;119;https://twitter.com/twitter/status/1480392481300746245
04/08/2022 20:18:04;512613427;DangeRussWilson;1480353387182899201;10/01/2022 01:38:45;en;Season Finale W!!!! https://t.co/HAifSzkT60;op;7991;78;195;568;12211;5669811;119;https://twitter.com/twitter/status/1480353387182899201
04/08/2022 20:18:04;512613427;DangeRussWilson;1479957532147740673;08/01/2022 23:25:46;pt;PRAISE JESUS!;op;9139;62;176;851;12211;5669811;119;https://twitter.com/twitter/status/1479957532147740673
04/08/2022 20:18:04;512613427;DangeRussWilson;1479908810475008000;08/01/2022 20:12:10;en;@a_willy03 You’ve been throwing like that since u were 6 years old 🤣🤣🤣 I remember leaving NC State @PackFootball post game after we beat FSU and u were launching 40 yd post routes in parking lot! 🥳💃🏽💰 @a_willy03;replied_to;264;1;1;9;12211;5669811;119;https://twitter.com/twitter/status/1479908810475008000
04/08/2022 20:18:04;512613427;DangeRussWilson;1479669783767388163;08/01/2022 04:22:22;en;DIME!!! @a_willy03 💰🏀 https://t.co/2uh6QU4P5b;quoted;1399;4;25;56;12211;5669811;119;https://twitter.com/twitter/status/1479669783767388163
04/08/2022 20:18:04;512613427;DangeRussWilson;1479667858846076929;08/01/2022 04:14:43;en;Bang! @a_willy03 for 3! @StanfordWBB https://t.co/5pelaRqvfq;quoted;440;0;7;26;12211;5669811;119;https://twitter.com/twitter/status/1479667858846076929
04/08/2022 20:18:04;512613427;DangeRussWilson;1479574008227979270;07/01/2022 22:01:47;en;#NationalChampionsMovie watch party today at 5pm PST.  Follow along @NationalChamps 🙏🏾 https://t.co/2XZw4vh9xz;op;175;3;3;25;12211;5669811;119;https://twitter.com/twitter/status/1479574008227979270
04/08/2022 20:18:04;512613427;DangeRussWilson;1479134528560009217;06/01/2022 16:55:27;en;What’s up everybody! Ahead of the college football National Championship game next week, we got a big Twitter watch party for #NationalChampionsMovie tomorrow!!! 5pm PST | 8pm EST  Watch wherever you are, and join the convo on Twitter alongside the cast! https://t.co/17mP2FzK0h https://t.co/Ju0BcOCcQx;op;276;8;27;46;12211;5669811;119;https://twitter.com/twitter/status/1479134528560009217
04/08/2022 20:18:04;512613427;DangeRussWilson;1478846489837273088;05/01/2022 21:50:53;en;Grateful! 🙏🏾 https://t.co/bUhDlNuGJj;quoted;3479;4;112;155;12211;5669811;119;https://twitter.com/twitter/status/1478846489837273088
04/08/2022 20:18:07;512613427;DangeRussWilson;1483901656903258112;19/01/2022 20:38:19;en;My Favorite Duo. “INTENSE” #RandCfragrance   1.20.22  https://t.co/NlP27CU7k5 https://t.co/5khwcZfdQw;op;1007;25;32;70;12211;5669811;119;https://twitter.com/twitter/status/1483901656903258112
04/08/2022 20:18:07;512613427;DangeRussWilson;1483463615709601794;18/01/2022 15:37:42;en;Spirit of God! More of His Presence!;op;6300;27;101;585;12211;5669811;119;https://twitter.com/twitter/status/1483463615709601794
04/08/2022 20:18:07;512613427;DangeRussWilson;1483319076097167360;18/01/2022 06:03:21;en;Kingdom Energy only! 🙌🏾;op;3979;16;89;289;12211;5669811;119;https://twitter.com/twitter/status/1483319076097167360
04/08/2022 20:18:07;512613427;DangeRussWilson;1483282351962529797;18/01/2022 03:37:25;en;Meet me on @ESPN 2 for the #ManningCast 📺🏈  @ESPNNFL @EliManning;op;1585;16;74;72;12211;5669811;119;https://twitter.com/twitter/status/1483282351962529797
04/08/2022 20:18:07;512613427;DangeRussWilson;1483245223903830020;18/01/2022 01:09:53;en;Peyton Manning + Eli x Larry Fitz x @TheRock &amp  Me! Let’s go! Will be entertaining! Who you picking!? Join Us! #ManningCast @NFL https://t.co/xZr2OeTq6b;op;3679;54;120;213;12211;5669811;119;https://twitter.com/twitter/status/1483245223903830020
04/08/2022 20:18:07;512613427;DangeRussWilson;1483241194679242753;18/01/2022 00:53:52;en;Let’s go!!! Can’t wait! @TheRock @NFL #ManningCast https://t.co/uuIGj7OMn7;quoted;3094;2;31;124;12211;5669811;119;https://twitter.com/twitter/status/1483241194679242753
04/08/2022 20:18:07;512613427;DangeRussWilson;1483122705859637249;17/01/2022 17:03:02;en;“I have decided to stick with love. Hate is too great a burden to bear.” Martin Luther King, Jr. #MLKDay https://t.co/nlT3nnrdxb;op;9669;44;99;1380;12211;5669811;119;https://twitter.com/twitter/status/1483122705859637249
04/08/2022 20:18:07;512613427;DangeRussWilson;1482930061044895746;17/01/2022 04:17:32;en;Congrats Big Ben. Legend. Generational.;op;61460;679;811;5267;12211;5669811;119;https://twitter.com/twitter/status/1482930061044895746
04/08/2022 20:18:07;512613427;DangeRussWilson;1482879971353763843;17/01/2022 00:58:30;en;Wow! Crazy. Great game.;op;5214;49;140;254;12211;5669811;119;https://twitter.com/twitter/status/1482879971353763843
04/08/2022 20:18:07;512613427;DangeRussWilson;1482869341271982080;17/01/2022 00:16:15;en;Prayers for Fred! 🙏🏾;op;4836;26;75;244;12211;5669811;119;https://twitter.com/twitter/status/1482869341271982080
04/08/2022 20:18:07;512613427;DangeRussWilson;1482828557621497856;16/01/2022 21:34:12;en;Wish we were ballin’ today! https://t.co/bQq4hgfFGi;op;11534;151;523;434;12211;5669811;119;https://twitter.com/twitter/status/1482828557621497856
04/08/2022 20:18:07;512613427;DangeRussWilson;1482753964437172224;16/01/2022 16:37:48;en;RT @TDLockett12: I’ve teamed up with Safeway for the Man of the Year Challenge!   In 24hrs 1 person who retweets this will be selected to c…;retweeted;0;0;0;1844;12211;5669811;119;https://twitter.com/twitter/status/1482753964437172224
04/08/2022 20:18:07;512613427;DangeRussWilson;1482752105433559041;16/01/2022 16:30:24;en;“Be kind and compassionate to one another, forgiving each other, just as in Christ God forgave you.” Ephesians 4:32 NIV;op;7587;41;177;861;12211;5669811;119;https://twitter.com/twitter/status/1482752105433559041
04/08/2022 20:18:07;512613427;DangeRussWilson;1482203287688339457;15/01/2022 04:09:36;en;Yooo I see you @a_willy03 from deep! 3! https://t.co/3zITCCfOlA;quoted;488;0;6;17;12211;5669811;119;https://twitter.com/twitter/status/1482203287688339457
04/08/2022 20:18:07;512613427;DangeRussWilson;1482143573860487170;15/01/2022 00:12:19;en;They missed… @Bwagz &amp  @qdiggs6 for sure 1st team! 🤔;op;5778;21;69;371;12211;5669811;119;https://twitter.com/twitter/status/1482143573860487170
04/08/2022 20:18:07;512613427;DangeRussWilson;1481836553026498560;14/01/2022 03:52:20;en;God’s Doing. https://t.co/WlP6hGo8gF;op;4576;44;99;121;12211;5669811;119;https://twitter.com/twitter/status/1481836553026498560
04/08/2022 20:18:07;512613427;DangeRussWilson;1481795494745567233;14/01/2022 01:09:11;en;We’re so excited to introduce The Fragrance Duo Harmony by R&amp C Fragrance.  Harmony represents the connections of souls underneath all the lights and glamour. It is soft and gentle, with notes that are pure, fresh and contemporary.  Launching 1/20 @ciara https://t.co/Vv19LqsVsA;op;568;13;36;71;12211;5669811;119;https://twitter.com/twitter/status/1481795494745567233
04/08/2022 20:18:07;512613427;DangeRussWilson;1481364909711454210;12/01/2022 20:38:11;en;The King of Manhattan! You always rocked ur @Yankees Cap! New York, the world…people will never be the same. You impacted every room. Every space. My heart has a missing piece to it with you gone…but we will put it back together again someday in Heaven. I love you Uncle Al. 🕊 https://t.co/BZ08wdLR2c;op;2463;3;73;76;12211;5669811;119;https://twitter.com/twitter/status/1481364909711454210
04/08/2022 20:18:10;512613427;DangeRussWilson;1486442595186352135;26/01/2022 20:55:06;en;RT @shaunguerrero: Listening to @DangeRussWilson and @ciara read @TrevorMoawad ‘s book… the forward and preface alone will have your eyes w…;retweeted;0;0;0;23;12211;5669811;119;https://twitter.com/twitter/status/1486442595186352135
04/08/2022 20:18:10;512613427;DangeRussWilson;1486442538919776260;26/01/2022 20:54:52;en;RT @3BRAND: All for the next generation.💙 #3BRAND https://t.co/r3fwPySoJh;retweeted;0;0;0;26;12211;5669811;119;https://twitter.com/twitter/status/1486442538919776260
04/08/2022 20:18:10;512613427;DangeRussWilson;1486334374169690112;26/01/2022 13:45:04;en;Forever Mamba! Miss you Kobe &amp  Gigi!  💜💛💜💛 https://t.co/wLIiUthagK;quoted;5577;11;33;555;12211;5669811;119;https://twitter.com/twitter/status/1486334374169690112
04/08/2022 20:18:10;512613427;DangeRussWilson;1486154118766809088;26/01/2022 01:48:47;en;RT @Andy_Staples: Also, if you’d rather hear your books, you can buy the audiobook and @DangeRussWilson will read it to you.  Can’t thank R…;retweeted;0;0;0;33;12211;5669811;119;https://twitter.com/twitter/status/1486154118766809088
04/08/2022 20:18:10;512613427;DangeRussWilson;1486076194286039042;25/01/2022 20:39:09;en;“Getting To Neutral” by Trevor Moawad OUT NOW.   Get the audiobook today https://t.co/7OX4632vO7  @ThinkBig_GoFar https://t.co/XJEgpvLhta;op;492;4;24;45;12211;5669811;119;https://twitter.com/twitter/status/1486076194286039042
04/08/2022 20:18:10;512613427;DangeRussWilson;1486075470122610689;25/01/2022 20:36:16;en;Trev, we always dreamed about impacting the world with “Neutral Thinking.” Today, I am blessed &amp  honored to narrate the audio of your new book “Getting to Neutral” by Trevor Moawad https://t.co/7OX4632vO7  Love you to eternity &amp  back! #StayNeutral Follow @ThinkBig_GoFar for more. https://t.co/IXFpH3UuZr;op;319;5;12;35;12211;5669811;119;https://twitter.com/twitter/status/1486075470122610689
04/08/2022 20:18:10;512613427;DangeRussWilson;1485442054716985345;24/01/2022 02:39:18;en;WILD!!!;op;10505;36;120;612;12211;5669811;119;https://twitter.com/twitter/status/1485442054716985345
04/08/2022 20:18:10;512613427;DangeRussWilson;1485103252924342272;23/01/2022 04:13:02;en;Deebo is a monster!;op;15993;132;227;1042;12211;5669811;119;https://twitter.com/twitter/status/1485103252924342272
04/08/2022 20:18:10;512613427;DangeRussWilson;1485102468484636678;23/01/2022 04:09:55;qst;Wow!;op;5796;40;148;257;12211;5669811;119;https://twitter.com/twitter/status/1485102468484636678
04/08/2022 20:18:10;512613427;DangeRussWilson;1485097445906255873;23/01/2022 03:49:57;en;CRAZY!;op;5472;33;123;272;12211;5669811;119;https://twitter.com/twitter/status/1485097445906255873
04/08/2022 20:18:10;512613427;DangeRussWilson;1485079161400004608;23/01/2022 02:37:18;en;Huge Block on Special Teams by JWard;op;2876;22;70;95;12211;5669811;119;https://twitter.com/twitter/status/1485079161400004608
04/08/2022 20:18:10;512613427;DangeRussWilson;1485067203061813248;23/01/2022 01:49:47;en;Happy Bday 6!!! @qdiggs6 https://t.co/hlpwQuGVFR;quoted;2058;4;21;74;12211;5669811;119;https://twitter.com/twitter/status/1485067203061813248
04/08/2022 20:18:10;512613427;DangeRussWilson;1485047843207274496;23/01/2022 00:32:51;en;Wow! What a game.;op;9238;57;173;347;12211;5669811;119;https://twitter.com/twitter/status/1485047843207274496
04/08/2022 20:18:10;512613427;DangeRussWilson;1484741827898920963;22/01/2022 04:16:51;en;Move.3.Move. https://t.co/xqtUWzIETz;op;6278;163;335;239;12211;5669811;119;https://twitter.com/twitter/status/1484741827898920963
04/08/2022 20:18:10;512613427;DangeRussWilson;1484353989353168899;21/01/2022 02:35:43;und;@rookie_usa 🔥🔥🔥 @3BRAND;replied_to;1;0;0;0;12211;5669811;119;https://twitter.com/twitter/status/1484353989353168899
04/08/2022 20:18:10;512613427;DangeRussWilson;1484054293657182211;20/01/2022 06:44:50;und;RT @Seahawks: 🗣 @DangeRussWilson https://t.co/oVJb05x0Gh;retweeted;0;0;0;62;12211;5669811;119;https://twitter.com/twitter/status/1484054293657182211
04/08/2022 20:18:13;512613427;DangeRussWilson;1488922752929067010;02/02/2022 17:10:21;en;The @thehouseoflrc pop-up at University Village Seattle is now open!  Find @GoodManBrand @AllHumanNation @LITAbyCiara @3BRAND inside🔥  This is a dream come true for @Ciara &amp  I! And we got much more to come. Learn more and visit our store: https://t.co/x8SdBqwB3P https://t.co/tAAhOLMCtL;op;436;6;20;64;12211;5669811;119;https://twitter.com/twitter/status/1488922752929067010
04/08/2022 20:18:13;512613427;DangeRussWilson;1488585613364264962;01/02/2022 18:50:41;en;RT @3BRAND: Look your best, feel your best. 😎 #3BRAND https://t.co/ewOtYI7NAb;retweeted;0;0;0;31;12211;5669811;119;https://twitter.com/twitter/status/1488585613364264962
04/08/2022 20:18:13;512613427;DangeRussWilson;1488529653375676420;01/02/2022 15:08:19;en;Congrats to the Greatest. @TomBrady #12;op;33498;137;254;1900;12211;5669811;119;https://twitter.com/twitter/status/1488529653375676420
04/08/2022 20:18:13;512613427;DangeRussWilson;1488308061018021889;01/02/2022 00:27:47;en;Big @DuaneBrown76!!! Let’s go! 💪🏾 https://t.co/DV1s9TYrGJ;quoted;1589;2;31;67;12211;5669811;119;https://twitter.com/twitter/status/1488308061018021889
04/08/2022 20:18:13;512613427;DangeRussWilson;1488275529094426625;31/01/2022 22:18:31;en;RT @thehouseoflrc: Our first physical pop-up store is now open at @UVillage in Seattle! 🙌🏾  Shop:  🔥 @LITAbyCiara  🔥 @GoodManBrand  🔥 @AllH…;retweeted;0;0;0;34;12211;5669811;119;https://twitter.com/twitter/status/1488275529094426625
04/08/2022 20:18:13;512613427;DangeRussWilson;1488251874327236608;31/01/2022 20:44:31;en;Vegas Bound 😎. Blessed!!! #9 #ProBowl https://t.co/UMOCLcfhrg;op;7899;78;177;404;12211;5669811;119;https://twitter.com/twitter/status/1488251874327236608
04/08/2022 20:18:13;512613427;DangeRussWilson;1488251679745081344;31/01/2022 20:43:45;en;RT @Seahawks: 9️⃣ times in 🔟 seasons  @DangeRussWilson has been named to the NFC Pro Bowl roster!  📑 » https://t.co/bLlVTQWLH9 https://t.co…;retweeted;0;0;0;353;12211;5669811;119;https://twitter.com/twitter/status/1488251679745081344
04/08/2022 20:18:13;512613427;DangeRussWilson;1487928768945541120;30/01/2022 23:20:37;en;Wow great game! Congrats @Bengals;op;14241;28;127;558;12211;5669811;119;https://twitter.com/twitter/status/1487928768945541120
04/08/2022 20:18:13;512613427;DangeRussWilson;1487926004332912640;30/01/2022 23:09:38;en;What a play!;op;4395;13;39;194;12211;5669811;119;https://twitter.com/twitter/status/1487926004332912640
04/08/2022 20:18:13;512613427;DangeRussWilson;1487274145335308292;29/01/2022 03:59:23;en;Go @StanfordWBB!!!  Let’s go!!! Keep Ballin’;op;613;0;7;26;12211;5669811;119;https://twitter.com/twitter/status/1487274145335308292
04/08/2022 20:18:13;512613427;DangeRussWilson;1487266933938397190;29/01/2022 03:30:43;en;Great pass Anna Wilson!;op;1045;1;17;23;12211;5669811;119;https://twitter.com/twitter/status/1487266933938397190
04/08/2022 20:18:13;512613427;DangeRussWilson;1487261412082679814;29/01/2022 03:08:47;en;RT @CastilloCaesar1: Greatest gift!🤩🐐✊🏾  @3BRAND @DangeRussWilson https://t.co/BV4uviZgjb;retweeted;0;0;0;15;12211;5669811;119;https://twitter.com/twitter/status/1487261412082679814
04/08/2022 20:18:13;512613427;DangeRussWilson;1487181225072672768;28/01/2022 21:50:09;en;RT @3BRAND: #3BRAND girls. 💙💚 https://t.co/jeWP46axBc;retweeted;0;0;0;72;12211;5669811;119;https://twitter.com/twitter/status/1487181225072672768
04/08/2022 20:18:13;512613427;DangeRussWilson;1486856609166987265;28/01/2022 00:20:14;en;My Joy is found in the King of Kings! Jesus is the way!;op;22472;138;452;1845;12211;5669811;119;https://twitter.com/twitter/status/1486856609166987265
04/08/2022 20:18:16;512613427;DangeRussWilson;1491650771447783427;10/02/2022 05:50:32;en;So Nasty!!! @A_Willy03 🏆 https://t.co/2ntTVo4b44;quoted;1355;1;22;65;12211;5669811;119;https://twitter.com/twitter/status/1491650771447783427
